task,size,cpu_time_ms,cpu_std_ms,gpu_time_ms,gpu_std_ms,speedup,optimal_device,label,num_cpu_threads
MatrixMultiplication,312,2.293120805868865,0.17613194407341728,0.9735056698651627,0.1033538684090524,2.3555289679889366,GPU,1,10
MatrixMultiplication,320,2.174902088604883,0.17695766951918743,1.0656965495324728,0.13141464617395507,2.0408268090565036,GPU,1,10
MatrixMultiplication,328,2.348563718857357,0.21033697291287157,1.110556698899502,0.13430216243565474,2.114762552136824,GPU,1,10
MatrixMultiplication,336,2.684387487154619,0.188546874140094,1.2314077882410048,0.1563074492699336,2.179933822725867,GPU,1,10
MatrixMultiplication,344,3.081318659465686,0.1986824565547944,1.298299049925924,0.12704075203333584,2.3733504693248406,GPU,1,10
MatrixMultiplication,32,0.01,0.001,0.07727428812413911,0.017550165271709873,0.12940915073763298,CPU,0,12
MatrixMultiplication,40,0.013086559145934927,0.001,0.14621075886651502,0.02657126821833636,0.08950476180677283,CPU,0,12
MatrixMultiplication,48,0.020074349850483366,0.0012986530298973336,0.21539867060568527,0.0474939286255406,0.0931962569408426,CPU,0,12
MatrixMultiplication,56,0.03433778383840908,0.0020456305018440846,0.32394508799389754,0.07672785860637409,0.10599877914819913,CPU,0,12
MatrixMultiplication,64,0.05198014210360442,0.0029294775098190396,0.4266617770227749,0.09365900523463443,0.12182985423798522,CPU,0,12
MatrixMultiplication,72,0.0758410836247801,0.004431866541815405,0.590307645841847,0.13472847082928316,0.128477217191761,CPU,0,12
MatrixMultiplication,80,0.08896341122621192,0.005065367495768297,0.7021373220767856,0.19593001643114671,0.12670372080930759,CPU,0,12
MatrixMultiplication,88,0.1292214733312934,0.006006214161160151,0.897076768701878,0.17700341654738688,0.1440472854048872,CPU,0,12
MatrixMultiplication,96,0.1602655517984076,0.007862623864902751,1.1410075207991761,0.2932509279508999,0.14045968048147095,CPU,0,12
MatrixMultiplication,104,0.0992165346422448,0.003776907512374378,0.208364342091902,0.0019508618088904493,0.47616849239244574,CPU,0,12
MatrixMultiplication,112,0.11247656028315751,0.006643038291255908,0.22644747682613253,0.002265259277706394,0.4967004351720711,CPU,0,12
MatrixMultiplication,120,0.1554291453902802,0.006471228540121698,0.29722461679024426,0.0035263998229453784,0.5229349677317232,CPU,0,12
MatrixMultiplication,128,0.15942538458609032,0.007348461771765076,0.3109621714055467,0.0035806957845233526,0.5126841759095286,CPU,0,12
MatrixMultiplication,136,0.22475956140437592,0.010610936005962556,0.3753751056390768,0.00454228271118302,0.5987599018366505,CPU,0,12
MatrixMultiplication,144,0.23469589527184637,0.010600150774663813,0.4045926475148734,0.005901922564315227,0.5800794866476624,CPU,0,12
MatrixMultiplication,152,0.29514180433959725,0.012377844802368575,0.5084244077978907,0.005602918509404515,0.580502823650674,CPU,0,12
MatrixMultiplication,160,0.3737326706948005,0.017739834367551617,0.507159903945882,0.006390162360211897,0.7369128903665869,CPU,0,12
MatrixMultiplication,168,0.4238402143632533,0.01961130254829262,0.6095729841517229,0.00695254790952753,0.6953067563403685,CPU,0,12
MatrixMultiplication,176,0.45734060339352606,0.024184151249887965,0.6929282075998731,0.008150431740559554,0.6600115255484222,CPU,0,12
MatrixMultiplication,184,0.5413627924395483,0.023115566427001216,0.7360084246797277,0.008332618612187,0.73553885293517,CPU,0,12
MatrixMultiplication,192,0.5802377504866696,0.025343515542862804,0.8362798450736211,0.010618013520352427,0.6938320394838512,CPU,0,12
MatrixMultiplication,200,0.622569886035532,0.05321334483212717,0.35082603754179004,0.044793432660699156,1.7745828969760322,GPU,1,12
MatrixMultiplication,208,0.5861601358377836,0.05062833927648371,0.39976982785571524,0.046965272377225045,1.4662440609433394,GPU,1,12
MatrixMultiplication,216,0.7911759227061498,0.05197627300110732,0.3975210391205381,0.04532329054210721,1.9902743373194038,GPU,1,12
MatrixMultiplication,224,0.8105217010486246,0.07761391901062122,0.40999841258735603,0.052597970135645766,1.9768898516794413,GPU,1,12
MatrixMultiplication,232,0.9200618175761485,0.07562480633939839,0.4733332427969458,0.057703593150956974,1.9437929441411403,GPU,1,12
MatrixMultiplication,240,0.9600112827821353,0.08405007989613236,0.5482513870498323,0.06590848355967215,1.7510421413578234,GPU,1,12
MatrixMultiplication,248,1.1150319584387314,0.10334449970871767,0.5717595729823997,0.06164146584586965,1.9501762823533086,GPU,1,12
MatrixMultiplication,256,1.2166638892668686,0.08754411592736039,0.6593637239970538,0.0695832636295772,1.845209017401608,GPU,1,12
MatrixMultiplication,264,1.336761997614898,0.10945844745072604,0.6510987654800542,0.07880504003673101,2.0530863649070277,GPU,1,12
MatrixMultiplication,272,1.3615822514947273,0.11938067041045305,0.6716705655916615,0.07445829670663395,2.027157837853645,GPU,1,12
MatrixMultiplication,280,1.5815637034517094,0.1456621952420899,0.751732685396607,0.07698457474427968,2.1038910960979322,GPU,1,12
MatrixMultiplication,288,1.8182327424428002,0.16772140376077546,0.7638492373079214,0.10897916051590427,2.380355512104593,GPU,1,12
MatrixMultiplication,296,1.9691709422475576,0.15969745477697464,0.9900906402837376,0.1030787741908537,1.9888794642915095,GPU,1,12
MatrixMultiplication,304,1.921002974902621,0.17870525382328153,1.0621840868897756,0.11484304237208783,1.808540533239947,GPU,1,12
MatrixMultiplication,312,2.17637037170312,0.17166050696849677,1.012678533491128,0.13819731610189187,2.149122648230982,GPU,1,12
MatrixMultiplication,320,2.1613432933171937,0.21671245500416775,1.1298489830705225,0.10706467319835175,1.9129488327222646,GPU,1,12
MatrixMultiplication,328,2.516010771668109,0.2546213214111156,1.2628224060826592,0.1309267581544131,1.9923710250540339,GPU,1,12
MatrixMultiplication,336,2.786425127627227,0.19465365966135176,1.1896568642050287,0.135770653256175,2.342209095300111,GPU,1,12
MatrixMultiplication,344,3.0094019522696986,0.2753282286076825,1.2584033686837204,0.18217526855527727,2.391444609225346,GPU,1,12
MatrixMultiplication,32,0.01,0.001,0.07301107546616507,0.018553512236231973,0.13696552113705296,CPU,0,14
MatrixMultiplication,40,0.012309035562925572,0.001,0.14672605385467427,0.025211177936258534,0.08389127383686835,CPU,0,14
MatrixMultiplication,48,0.020204468255788515,0.0011290109338005449,0.2300142088979077,0.04017457655989695,0.08784008758674693,CPU,0,14
MatrixMultiplication,56,0.03323790553167515,0.0019196018972931998,0.28912881219679665,0.08266766044537756,0.11495881465127607,CPU,0,14
MatrixMultiplication,64,0.04609912725011438,0.002280236017548266,0.4319857143674263,0.11914875506923876,0.1067144716061251,CPU,0,14
MatrixMultiplication,72,0.06945856990489375,0.00401157793045384,0.5280675336304751,0.1257910156394179,0.13153349804969958,CPU,0,14
MatrixMultiplication,80,0.08735817761556394,0.004467252271872884,0.7121899307384171,0.16179671585550948,0.12266134895362633,CPU,0,14
MatrixMultiplication,88,0.1249216317044618,0.007174572782179514,1.0569489764349487,0.24267189753014676,0.11819078734133225,CPU,0,14
MatrixMultiplication,96,0.1533234840051621,0.008617777539910287,1.2348646137286639,0.3009758466942126,0.12416218126309658,CPU,0,14
MatrixMultiplication,104,0.09437700097752277,0.004717049719948469,0.18892558835666642,0.0022973001896616175,0.49954588893142166,CPU,0,14
MatrixMultiplication,112,0.12567565916729992,0.004870995112760858,0.22094342174212533,0.002378210919460576,0.5688137631632345,CPU,0,14
MatrixMultiplication,120,0.15557841341330736,0.008018234640398221,0.273637994378839,0.0026579162818642964,0.5685555975750806,CPU,0,14
MatrixMultiplication,128,0.16386141960502112,0.0076016984099134596,0.3288092977106783,0.0038189201330296363,0.49834788963055415,CPU,0,14
MatrixMultiplication,136,0.21345630092798684,0.009866242370365421,0.38609047229112675,0.004959968867919633,0.5528660152147779,CPU,0,14
MatrixMultiplication,144,0.2521147680235169,0.012719838887903031,0.4037792646519539,0.005940633398968627,0.6243876050466152,CPU,0,14
MatrixMultiplication,152,0.2784383146173769,0.012682653945175803,0.4638567893782171,0.005834806866545637,0.6002678434234263,CPU,0,14
MatrixMultiplication,160,0.33070152710639855,0.015009456045788745,0.522028599754341,0.007507824246027508,0.6334931213769166,CPU,0,14
MatrixMultiplication,168,0.41425359457428634,0.01943966661450372,0.6075633622336054,0.008294886664053659,0.6818278064881201,CPU,0,14
MatrixMultiplication,176,0.4276620264376733,0.02177443268539764,0.6718001179647943,0.007348802037499039,0.6365911749662493,CPU,0,14
MatrixMultiplication,184,0.559299849648781,0.022761762320742885,0.7677818768392037,0.010892129311509922,0.7284619063311323,CPU,0,14
MatrixMultiplication,192,0.6488857475521499,0.027076510535035205,0.9393350649080529,0.011128561015306909,0.6907926381047708,CPU,0,14
MatrixMultiplication,200,0.621433288199753,0.05228969349663094,0.3205001108014045,0.04546858645148454,1.9389487468377802,GPU,1,14
MatrixMultiplication,208,0.6272380540342737,0.04824854569844016,0.38634571918784205,0.0455374665710127,1.6235149579315238,GPU,1,14
MatrixMultiplication,216,0.7156808844928418,0.0578554351430971,0.41304235923725274,0.05249353068048745,1.7327057830447667,GPU,1,14
MatrixMultiplication,224,0.7821032706062346,0.07483165914360065,0.45021528341836914,0.05034652674800374,1.7371761897284455,GPU,1,14
MatrixMultiplication,232,0.9818453937634772,0.07739881842922455,0.46538876542903695,0.05569472866794255,2.109731619452232,GPU,1,14
MatrixMultiplication,240,1.065036258552823,0.08810140488006624,0.5577402867013521,0.05359139598956713,1.9095559061221408,GPU,1,14
MatrixMultiplication,248,1.012074928472314,0.0904054896955662,0.5367300064399276,0.07470440249190786,1.8856313534346592,GPU,1,14
MatrixMultiplication,256,1.2118580876228184,0.11556732810200268,0.6003610281058988,0.06814346602862287,2.0185488912332543,GPU,1,14
MatrixMultiplication,264,1.2650834083778022,0.09107930261623749,0.6811796827229489,0.06866882278047429,1.8571948642401597,GPU,1,14
MatrixMultiplication,272,1.3603371391275598,0.11366878630016498,0.7115508824517567,0.08009901303896158,1.9117917954655772,GPU,1,14
MatrixMultiplication,280,1.4363970007632323,0.13106878702307453,0.7908970810669494,0.08190759624156758,1.8161617170536013,GPU,1,14
MatrixMultiplication,288,1.772994929186736,0.1294668349033947,0.8370665295673573,0.10255023762478345,2.1181051524101897,GPU,1,14
MatrixMultiplication,296,1.9868158014748185,0.13957739181667952,0.945019340887393,0.0988343408985799,2.1024075545471446,GPU,1,14
MatrixMultiplication,304,2.0048975990198232,0.19928304637683406,1.022815669796814,0.10847751313583513,1.9601748958520584,GPU,1,14
MatrixMultiplication,312,2.2931890425059103,0.2168838769653823,1.1202232377076813,0.11452335713213996,2.0470821933657395,GPU,1,14
MatrixMultiplication,320,2.324988761251644,0.2291703320916409,1.0246680836977817,0.11777045305016368,2.269016472984419,GPU,1,14
MatrixMultiplication,328,2.7714577248467283,0.19237172867718938,1.2714290409686888,0.15718111090630468,2.179797405551774,GPU,1,14
MatrixMultiplication,336,2.9114374738739994,0.27196180560844074,1.367292784840025,0.17268614221737216,2.129344575027975,GPU,1,14
MatrixMultiplication,344,3.0082909503322344,0.2587298580649895,1.3204984865773302,0.16619720107601024,2.2781479728383354,GPU,1,14
MatrixMultiplication,32,0.01,0.001,0.07567541951100808,0.02089194773818628,0.13214330445231764,CPU,0,16
MatrixMultiplication,40,0.012027788415365972,0.001,0.12987585730986256,0.035837340236792345,0.09260988658322875,CPU,0,16
MatrixMultiplication,48,0.018999931981139747,0.0012691310566531758,0.23228527514419814,0.05504143888664822,0.08179567977068268,CPU,0,16
MatrixMultiplication,56,0.03580942434575915,0.002080526136409888,0.28653669120693476,0.08302821997777135,0.12497325977669589,CPU,0,16
MatrixMultiplication,64,0.0508852181848838,0.002949569925490615,0.4018166758480894,0.0830667602953839,0.12663789544693121,CPU,0,16
MatrixMultiplication,72,0.07644188894191607,0.00361513702033258,0.6052654899414567,0.12205098640204304,0.12629480816642924,CPU,0,16
MatrixMultiplication,80,0.10022985120575627,0.004498646903634445,0.7057355027522441,0.20271934947342532,0.14202183511368993,CPU,0,16
MatrixMultiplication,88,0.1407845069392973,0.007672689651588491,0.9538652197406042,0.2326821954636002,0.14759371033318786,CPU,0,16
MatrixMultiplication,96,0.1517342006507449,0.009476286404320439,1.146410699870544,0.3239133796914709,0.1323558831646278,CPU,0,16
MatrixMultiplication,104,0.09614319485727583,0.005311917044172357,0.20694663810111988,0.0020189926984649676,0.4645796411067939,CPU,0,16
MatrixMultiplication,112,0.1276643007060359,0.005343946299696026,0.21705123969966486,0.0027041048287988153,0.5881758652136048,CPU,0,16
MatrixMultiplication,120,0.15293752207896896,0.007367911707377774,0.24702849748889621,0.0035531269237640928,0.6191088219926667,CPU,0,16
MatrixMultiplication,128,0.17040261721193495,0.0073763053147028025,0.3277036017845702,0.0038256987547957136,0.5199900650587183,CPU,0,16
MatrixMultiplication,136,0.19690742368581998,0.00921579857207891,0.373456836072196,0.005058772949694009,0.5272561770639383,CPU,0,16
MatrixMultiplication,144,0.23504096293450125,0.013961443832175156,0.45780505274787475,0.005804412417900892,0.513408407189303,CPU,0,16
MatrixMultiplication,152,0.2982593847277973,0.014776499372101782,0.46650171132846424,0.00657611519118046,0.6393532488411229,CPU,0,16
MatrixMultiplication,160,0.3705331635464816,0.019178172483139414,0.5113853079330382,0.005867332416037647,0.7245674793515968,CPU,0,16
MatrixMultiplication,168,0.43575135260114145,0.02137325866453237,0.580192835047087,0.006745191608357895,0.7510457321758842,CPU,0,16
MatrixMultiplication,176,0.4746076044071341,0.022218548691617306,0.759378186972364,0.00754157018452066,0.6249950453533457,CPU,0,16
MatrixMultiplication,184,0.5307972110278846,0.023753624402069004,0.7390287618075022,0.007794272287640635,0.7182362019709099,CPU,0,16
MatrixMultiplication,192,0.5954570500571633,0.02848544610643978,0.8427406877050257,0.011839004172396934,0.7065720912072349,CPU,0,16
MatrixMultiplication,200,0.5948364998331775,0.046022198997582885,0.31230392605901014,0.04171237436134386,1.9046718603235957,GPU,1,16
MatrixMultiplication,208,0.6425455513375042,0.048475510205776076,0.390161580187785,0.04392488259992672,1.6468703838759486,GPU,1,16
MatrixMultiplication,216,0.6829412351371396,0.05100503975499911,0.3901541032969351,0.0434805789980427,1.7504397092483543,GPU,1,16
MatrixMultiplication,224,0.8248852389131107,0.06862876090653412,0.45601417610964967,0.05364863025861863,1.8089026221736693,GPU,1,16
MatrixMultiplication,232,0.8156585900449768,0.08365492718463385,0.4492113503810762,0.06339939203700731,1.8157568577753769,GPU,1,16
MatrixMultiplication,240,1.0452439566709462,0.07053700546834812,0.5889776673741794,0.07506785194059948,1.7746750251684826,GPU,1,16
MatrixMultiplication,248,1.1260971982304375,0.10022582884356053,0.5902567804676697,0.055508415864232746,1.9078090002425945,GPU,1,16
MatrixMultiplication,256,1.2281640683020045,0.11767011344933943,0.6186134287889885,0.07263295746676222,1.98534983423539,GPU,1,16
MatrixMultiplication,264,1.3273370997249019,0.11680177825951463,0.6733733602733245,0.0880548091825316,1.971175543959938,GPU,1,16
MatrixMultiplication,272,1.381973240275163,0.13888638780682602,0.6768324072370058,0.07526176459900505,2.041824867572038,GPU,1,16
MatrixMultiplication,280,1.7195893975147352,0.15981802085565808,0.8662564915020368,0.10323503839096218,1.985081109791247,GPU,1,16
MatrixMultiplication,288,1.6928482275811363,0.17281125197873423,0.8395978255960401,0.09434565700250631,2.0162608524853716,GPU,1,16
MatrixMultiplication,296,1.9567776663768126,0.17592979710420725,0.9774973487589137,0.12375215347791023,2.0018240140101136,GPU,1,16
MatrixMultiplication,304,1.9491551469985056,0.2019146151604102,0.928620434970529,0.1331219357411395,2.098979382313899,GPU,1,16
MatrixMultiplication,312,2.1872651127945844,0.21922168755230292,1.114280582279774,0.1093575695877968,1.962939270035135,GPU,1,16
MatrixMultiplication,320,2.4340988809669573,0.19815165508467802,1.0396404335310316,0.1307596314945482,2.3412891635041464,GPU,1,16
MatrixMultiplication,328,2.5268381746375206,0.2166510253219737,1.123344417454638,0.13885020481256197,2.2493886428554375,GPU,1,16
MatrixMultiplication,336,2.7672674619145914,0.208844228027397,1.2400298644523873,0.17620329011295785,2.2316135612884223,GPU,1,16
MatrixMultiplication,344,3.131603879168909,0.2732819378261204,1.3300986712112415,0.18258872576901733,2.354414711441779,GPU,1,16
ParallelReduction,1000,21.113959792094473,2.591286602295991,0.017558559576823323,0.0011217172930894248,1202.488148285475,GPU,1,1
ParallelReduction,1258,23.143462340232222,3.0587983969852717,0.021549788775049757,0.0013477414190739092,1073.9530944743,GPU,1,1
ParallelReduction,1584,34.242756136265015,3.3297839110769814,0.025805221897562923,0.0012664626272018218,1326.9700323522095,GPU,1,1
ParallelReduction,1995,38.87108655677129,4.481488808203903,0.028342368060298762,0.0021648873144124764,1371.48337337489,GPU,1,1
ParallelReduction,2511,46.81847607478294,5.63841313803442,0.03751889415870023,0.0018410215854263597,1247.8639662658138,GPU,1,1
ParallelReduction,3162,67.06229964431408,6.433791676334113,0.04638060504314311,0.0023656148173118157,1445.9125658652558,GPU,1,1
ParallelReduction,3981,72.9580654237887,10.179784163288964,0.04968141272720719,0.002951411772404988,1468.5183334940562,GPU,1,1
ParallelReduction,5011,106.61736017792857,11.501168093550111,0.06342375979510059,0.0036826023202839505,1681.031848669505,GPU,1,1
ParallelReduction,6309,128.64734963044447,14.22693065429787,0.08142458456500563,0.0053136740259879965,1579.957089344906,GPU,1,1
ParallelReduction,7943,160.02682640930664,14.783035238204139,0.0844548389757984,0.0058183404754015115,1894.8212837770532,GPU,1,1
ParallelReduction,10000,191.5607318706519,19.011136960176735,0.10516600529640704,0.006642769002864522,1821.5081131088325,GPU,1,1
ParallelReduction,12589,249.02259816080323,21.84428449791583,0.11684648985541733,0.009109116157400668,2131.1945140066855,GPU,1,1
ParallelReduction,15848,304.9437548941772,37.91417249308548,0.14360958677680305,0.010028598161289412,2123.4219924893905,GPU,1,1
ParallelReduction,19952,387.8208441870506,41.93529744256578,0.20498183266377798,0.011465388357814929,1891.9766651865916,GPU,1,1
ParallelReduction,25118,502.1668352890551,55.44196269376449,0.20573536344708643,0.014907922017379912,2440.838691391082,GPU,1,1
ParallelReduction,31622,597.4295323975255,71.74140100753905,0.24669104231952094,0.01817547616947629,2421.7722977704175,GPU,1,1
ParallelReduction,39810,851.2062973487862,90.65769226112792,0.31927513742909813,0.021872425680129984,2666.0588237560924,GPU,1,1
ParallelReduction,50118,1059.576581823511,109.45469392311959,0.365318574295591,0.02722885965206044,2900.4180361389826,GPU,1,1
ParallelReduction,63095,134.3650194595036,2.9949560452331943,0.23624791975991552,0.0077132195414312274,568.7458310576899,GPU,1,1
ParallelReduction,79432,154.96737091757433,3.812662479782199,0.26720327540491284,0.011029396294955023,579.9605962267522,GPU,1,1
ParallelReduction,100000,189.7618758601612,5.201400808303595,0.31968348645721584,0.012445908832979526,593.5929877490172,GPU,1,1
ParallelReduction,125892,277.67188171758886,5.158767058174187,0.3492687673747361,0.012216166504426284,795.0091953675039,GPU,1,1
ParallelReduction,158489,330.5327572031205,5.793565785440958,0.444868737028513,0.01933994424547534,742.9894026964085,GPU,1,1
ParallelReduction,199526,395.0588926525957,10.58194203126455,0.557290541909824,0.01642304583347821,708.8921539897958,GPU,1,1
ParallelReduction,251188,555.5201247767142,11.665767315223242,0.7230244782603059,0.026848298298726862,768.3282398866637,GPU,1,1
ParallelReduction,316227,688.3338518931753,11.406737357066836,0.7297204369770331,0.034600150047733556,943.2843278238067,GPU,1,1
ParallelReduction,398107,774.7383248156974,20.590656262796372,0.9714062086912408,0.03412913310366615,797.5431059468822,GPU,1,1
ParallelReduction,501187,953.0062028505034,18.58232803536416,1.1701087928586291,0.04836405725044155,814.459483312031,GPU,1,1
ParallelReduction,630957,138.01062316808392,4.013949280166329,0.6351120253129978,0.013076871005802116,217.3012282361826,GPU,1,1
ParallelReduction,794328,158.49068960209928,4.676372400480077,0.7719702568904884,0.014613172137454502,205.3067306511302,GPU,1,1
ParallelReduction,1000000,198.0571615520766,6.621122193156476,0.8937154582774537,0.018339430170415262,221.61098335907917,GPU,1,1
ParallelReduction,1258925,272.8670505397614,8.245685898014305,1.0068909701404132,0.018919087714972155,270.99960038544145,GPU,1,1
ParallelReduction,1584893,346.3951230715024,7.138461172577695,1.2040319111348186,0.03256185114020334,287.6959654208996,GPU,1,1
ParallelReduction,1995262,393.2606156593663,11.0566827451058,1.4677726074104198,0.03238184638755188,267.930205042587,GPU,1,1
ParallelReduction,2511886,513.2866806440379,14.818283778395589,1.8071357437613138,0.04537590640653743,284.0332733255,GPU,1,1
ParallelReduction,3162277,598.1333721376144,15.58258899871801,2.0737719210419177,0.04560560737578741,288.4277514168947,GPU,1,1
ParallelReduction,3981071,745.8272247744161,22.28676366293193,2.529040387172624,0.06168619781034814,294.90522514281554,GPU,1,1
ParallelReduction,5011872,959.7021611668703,29.889528687046045,3.257122685925247,0.08557052653654391,294.6472250842614,GPU,1,1
ParallelReduction,6309573,167.72683170502287,6.566712986664617,11.434702858257683,0.02486557571867586,14.668228268292717,GPU,1,1
ParallelReduction,7943282,180.96815216869282,11.52277364859751,15.188303671643155,0.029864736867980583,11.914967996496127,GPU,1,1
ParallelReduction,1000,21.244533716249148,1.5790892280247921,0.02073911579535954,0.0019177439341115914,1024.3702733461132,GPU,1,2
ParallelReduction,1258,27.354774770363964,2.1680984730245996,0.02124075441292668,0.0024379313889004743,1287.843842011394,GPU,1,2
ParallelReduction,1584,33.34960972454431,3.3813084283421313,0.02842740067352874,0.0031595537341682807,1173.1501626738273,GPU,1,2
ParallelReduction,1995,36.29891098645323,3.589344131857276,0.035666001571611955,0.00437443059660695,1017.7454546894046,GPU,1,2
ParallelReduction,2511,51.7290975138335,4.204290468652255,0.04318821011094477,0.005195428684658642,1197.7596983285098,GPU,1,2
ParallelReduction,3162,59.19889855070966,7.1838814497617856,0.05138663217238997,0.0051847888312758295,1152.0291571572814,GPU,1,2
ParallelReduction,3981,75.53864631729023,8.928281670578826,0.05789350686658298,0.006525404343190931,1304.7861566128806,GPU,1,2
ParallelReduction,5011,108.43011859062868,10.011096832046828,0.07537830051434614,0.007741010868508102,1438.4792155136483,GPU,1,2
ParallelReduction,6309,121.243464003441,13.167016989663924,0.09102399094177077,0.009824663078927383,1331.994595589662,GPU,1,2
ParallelReduction,7943,165.1535382615579,16.030529537785213,0.10474565056333111,0.012290749017899864,1576.710224943451,GPU,1,2
ParallelReduction,10000,211.7569653539646,19.436169102694908,0.12426207136715943,0.01660210946010095,1704.1158498660657,GPU,1,2
ParallelReduction,12589,247.1150228147594,21.008729814528472,0.14377750676642667,0.017922822573204395,1718.7321464421373,GPU,1,2
ParallelReduction,15848,303.36843280956657,27.442194064808973,0.18376730555490348,0.020719095225152136,1650.829193438494,GPU,1,2
ParallelReduction,19952,370.83171408030086,45.305171508096755,0.2283344270243919,0.027755619919931473,1624.0727204955676,GPU,1,2
ParallelReduction,25118,477.2732558445338,42.54607668747106,0.2584933647700747,0.02607484768296012,1846.3655973106313,GPU,1,2
ParallelReduction,31622,599.5170866236048,54.274297689923934,0.2910750034572287,0.03887525439454683,2059.665307920195,GPU,1,2
ParallelReduction,39810,783.9671539067042,62.20600588602569,0.33845511828409586,0.043190564456085136,2316.310528501596,GPU,1,2
ParallelReduction,50118,907.5390466129132,111.5072053422915,0.43803952730269435,0.05490361858771599,2071.819984377312,GPU,1,2
ParallelReduction,63095,133.35732165245773,32.08651447392677,0.15022481861495074,0.012440344923417841,887.7183070147217,GPU,1,2
ParallelReduction,79432,182.56625255845609,45.12576581161893,0.19857387125573314,0.0150009667396591,919.3870845340892,GPU,1,2
ParallelReduction,100000,219.25215749873385,43.29727130988511,0.23142668016835516,0.014127612420461186,947.3936079419851,GPU,1,2
ParallelReduction,125892,294.81241574720667,78.46883410806389,0.2663663675374253,0.023108043506786163,1106.7929426404953,GPU,1,2
ParallelReduction,158489,368.55769999993373,91.9487551436667,0.3447122075747909,0.021875309772264782,1069.1750738765734,GPU,1,2
ParallelReduction,199526,499.33179590135205,102.63849858897115,0.3750465403024573,0.029686690150720754,1331.3862207572013,GPU,1,2
ParallelReduction,251188,534.2007343430327,145.40050566797854,0.5002122213240534,0.031604271244624324,1067.9481859299883,GPU,1,2
ParallelReduction,316227,738.4884197224178,158.22123442275074,0.6125163219738974,0.04770502065247955,1205.6632504788806,GPU,1,2
ParallelReduction,398107,922.225858627864,171.2377945896444,0.6647292672824655,0.04229479323837518,1387.3706244319458,GPU,1,2
ParallelReduction,501187,1065.8760878458002,275.09041512273035,0.7322831457939286,0.06931165745990907,1455.5518503572766,GPU,1,2
ParallelReduction,630957,172.7869328542116,20.861895032073228,0.6111373075378852,0.006348881758345295,282.7301340026608,GPU,1,2
ParallelReduction,794328,213.14457006376287,22.132766494241118,0.7661492271105296,0.006067730686450382,278.2024213058604,GPU,1,2
ParallelReduction,1000000,236.96182284776015,26.198068364283305,0.8181926646236499,0.007817617033194174,289.6161663301604,GPU,1,2
ParallelReduction,1258925,321.0166164030706,35.209535514597455,1.1601713714725224,0.010344072069646723,276.6975847676945,GPU,1,2
ParallelReduction,1584893,377.7580520499281,57.54222748288388,1.321881814487119,0.010797946768852673,285.77293969090243,GPU,1,2
ParallelReduction,1995262,473.8109640066738,68.50045662552604,1.692737635370007,0.012338630523779748,279.9080933195568,GPU,1,2
ParallelReduction,2511886,636.782310554216,66.34841021895912,1.8235552543364153,0.021210436398516105,349.1982538176166,GPU,1,2
ParallelReduction,3162277,792.8968331895614,106.54212710910117,2.4258913872684937,0.0197690658999953,326.8476228370421,GPU,1,2
ParallelReduction,3981071,1009.7985746047051,141.5177699441892,2.6814640159314598,0.029409754377753415,376.58479420389745,GPU,1,2
ParallelReduction,5011872,1143.99445813528,125.36254416864392,2.963259938752163,0.03573169878362612,386.0594351425745,GPU,1,2
ParallelReduction,6309573,153.4108045195435,2.0625286117137835,11.474190979820293,0.020449351229692655,13.37007591989254,GPU,1,2
ParallelReduction,7943282,215.03001693135465,2.184123427932922,12.705984686733968,0.021451610372858223,16.923522437097112,GPU,1,2
ParallelReduction,1000,21.24878749860796,0.6239287446050241,0.02881178802916565,0.006456303542765827,737.5032565524291,GPU,1,3
ParallelReduction,1258,25.501479898641048,0.8829958263600164,0.03712493268558325,0.008544944215636589,686.9097949514681,GPU,1,3
ParallelReduction,1584,36.203177602476494,0.924309573420295,0.04346482405694992,0.008257653940029256,832.9304992708854,GPU,1,3
ParallelReduction,1995,42.20932313380908,1.4142057939287596,0.05173346171649156,0.009918491375903454,815.8998399357763,GPU,1,3
ParallelReduction,2511,55.571897354429815,1.3577280914677905,0.06245951609411051,0.011278985375219642,889.7266714442229,GPU,1,3
ParallelReduction,3162,63.6531225063414,1.854387141190868,0.07890980152934635,0.01742655945344435,806.6567305034847,GPU,1,3
ParallelReduction,3981,76.14814293878727,2.320068634731783,0.09013810963214017,0.019194510384282888,844.794097075622,GPU,1,3
ParallelReduction,5011,100.70758006059035,2.655414445108383,0.11558692690162153,0.02045443211712411,871.2713691774562,GPU,1,3
ParallelReduction,6309,134.3552815803415,3.9138003033019046,0.14705245589517052,0.028997729661209056,913.6554759487971,GPU,1,3
ParallelReduction,7943,163.2793409343022,5.480383534046497,0.1526998173330714,0.03664021118618914,1069.2831451013108,GPU,1,3
ParallelReduction,10000,226.33632468624901,6.40910598248329,0.1868810978026778,0.040641121740948596,1211.1247597936888,GPU,1,3
ParallelReduction,12589,279.1413902599411,6.680024289401156,0.21366884178909373,0.056981810771030775,1306.4206644386334,GPU,1,3
ParallelReduction,15848,322.3986563916262,11.218544197085494,0.29539295671508087,0.06344143082867054,1091.4229640979338,GPU,1,3
ParallelReduction,19952,408.2852994972398,12.597215278165125,0.3430361744193232,0.07306583553451314,1190.2106248367757,GPU,1,3
ParallelReduction,25118,492.91129579161554,16.148267719279307,0.39474185604413403,0.08767696940575599,1248.692755136931,GPU,1,3
